ID;NAME;PREFIXES AS URL;INDEGREE;TOTAL KNOWN PAGES;CRAWLED PAGES;STATUS;LAST MODIFICATION DATE;"ID,""NAME"",""PREFIXES AS URL"",""INDEGREE"",""TOTAL KNOWN PAGES"",""CRAWLED PAGES"",""STATUS"",""LAST MODIFICATION DATE"""
2;Afrofeminas.com;http://afrofeminas.com http://www.afrofeminas.com https://afrofeminas.com https://www.afrofeminas.com;3;1530;82;OUT;2019-10-03T10:06:30.573Z;"2,""Afrofeminas.com"",""http://afrofeminas.com http://www.afrofeminas.com https://afrofeminas.com https://www.afrofeminas.com"",""3"",""1530"",""82"",""OUT"",""2019-10-03T10:06:30.573Z"""
5;afrocubanas.Wordpress.com;http://afrocubanas.wordpress.com http://www.afrocubanas.wordpress.com https://afrocubanas.wordpress.com https://www.afrocubanas.wordpress.com;2;389;46;OUT;2019-10-03T10:06:15.522Z;"5,""afrocubanas.Wordpress.com"",""http://afrocubanas.wordpress.com http://www.afrocubanas.wordpress.com https://afrocubanas.wordpress.com https://www.afrocubanas.wordpress.com"",""2"",""389"",""46"",""OUT"",""2019-10-03T10:06:15.522Z"""
1236;168.96.200.17;http://168.96.200.17 https://168.96.200.17;1;1;0;OUT;2019-10-03T10:36:35.652Z;"1236,""168.96.200.17"",""http://168.96.200.17 https://168.96.200.17"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:35.652Z"""
98;80Grados.net;http://80grados.net http://www.80grados.net https://80grados.net https://www.80grados.net;1;3;0;OUT;2019-10-03T10:36:43.412Z;"98,""80Grados.net"",""http://80grados.net http://www.80grados.net https://80grados.net https://www.80grados.net"",""1"",""3"",""0"",""OUT"",""2019-10-03T10:36:43.412Z"""
160;Africanews.com;http://africanews.com http://www.africanews.com https://africanews.com https://www.africanews.com;1;2;0;OUT;2019-10-03T10:37:09.438Z;"160,""Africanews.com"",""http://africanews.com http://www.africanews.com https://africanews.com https://www.africanews.com"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:37:09.438Z"""
200;Adelante.cu;http://adelante.cu http://www.adelante.cu https://adelante.cu https://www.adelante.cu;1;6;0;OUT;2019-10-03T10:36:59.263Z;"200,""Adelante.cu"",""http://adelante.cu http://www.adelante.cu https://adelante.cu https://www.adelante.cu"",""1"",""6"",""0"",""OUT"",""2019-10-03T10:36:59.263Z"""
204;Acsunuruguaynegro.blogspot.com;http://acsunuruguaynegro.blogspot.com http://www.acsunuruguaynegro.blogspot.com https://acsunuruguaynegro.blogspot.com https://www.acsunuruguaynegro.blogspot.com;1;2;0;OUT;2019-10-03T10:36:55.716Z;"204,""Acsunuruguaynegro.blogspot.com"",""http://acsunuruguaynegro.blogspot.com http://www.acsunuruguaynegro.blogspot.com https://acsunuruguaynegro.blogspot.com https://www.acsunuruguaynegro.blogspot.com"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:36:55.716Z"""
212;afrofeminasblog.Wordpress.com;http://afrofeminasblog.wordpress.com http://www.afrofeminasblog.wordpress.com https://afrofeminasblog.wordpress.com https://www.afrofeminasblog.wordpress.com;1;1;0;OUT;2019-10-03T10:37:20.595Z;"212,""afrofeminasblog.Wordpress.com"",""http://afrofeminasblog.wordpress.com http://www.afrofeminasblog.wordpress.com https://afrofeminasblog.wordpress.com https://www.afrofeminasblog.wordpress.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:20.595Z"""
229;130.102.44.246;http://130.102.44.246 https://130.102.44.246;1;1;0;OUT;2019-10-03T10:36:32.573Z;"229,""130.102.44.246"",""http://130.102.44.246 https://130.102.44.246"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:32.573Z"""
271;24Haubenin.info;http://24haubenin.info http://www.24haubenin.info https://24haubenin.info https://www.24haubenin.info;1;1;0;OUT;2019-10-03T10:36:40.571Z;"271,""24Haubenin.info"",""http://24haubenin.info http://www.24haubenin.info https://24haubenin.info https://www.24haubenin.info"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:40.571Z"""
277;Addrede.es;http://addrede.es http://www.addrede.es https://addrede.es https://www.addrede.es;1;1;0;OUT;2019-10-03T10:36:58.718Z;"277,""Addrede.es"",""http://addrede.es http://www.addrede.es https://addrede.es https://www.addrede.es"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:58.718Z"""
288;African-Villageinc.org;http://african-villageinc.org http://www.african-villageinc.org https://african-villageinc.org https://www.african-villageinc.org;1;1;0;OUT;2019-10-03T10:37:08.312Z;"288,""African-Villageinc.org"",""http://african-villageinc.org http://www.african-villageinc.org https://african-villageinc.org https://www.african-villageinc.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:08.312Z"""
1030;173.203.82.38;http://173.203.82.38 https://173.203.82.38;1;2;0;OUT;2019-10-03T10:36:38.579Z;"1030,""173.203.82.38"",""http://173.203.82.38 https://173.203.82.38"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:36:38.579Z"""
356;100Blackmensf.org;http://100blackmensf.org http://www.100blackmensf.org https://100blackmensf.org https://www.100blackmensf.org;1;1;0;OUT;2019-10-03T10:36:26.478Z;"356,""100Blackmensf.org"",""http://100blackmensf.org http://www.100blackmensf.org https://100blackmensf.org https://www.100blackmensf.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:26.478Z"""
406;Abiculiberal.blogspot.com;http://abiculiberal.blogspot.com http://www.abiculiberal.blogspot.com https://abiculiberal.blogspot.com https://www.abiculiberal.blogspot.com;1;1;0;OUT;2019-10-03T10:36:46.519Z;"406,""Abiculiberal.blogspot.com"",""http://abiculiberal.blogspot.com http://www.abiculiberal.blogspot.com https://abiculiberal.blogspot.com https://www.abiculiberal.blogspot.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:46.519Z"""
432;Acn.cu;http://acn.cu http://www.acn.cu https://acn.cu https://www.acn.cu;1;5;0;OUT;2019-10-03T10:36:54.632Z;"432,""Acn.cu"",""http://acn.cu http://www.acn.cu https://acn.cu https://www.acn.cu"",""1"",""5"",""0"",""OUT"",""2019-10-03T10:36:54.632Z"""
476;Aclufl.org;http://aclufl.org http://www.aclufl.org https://aclufl.org https://www.aclufl.org;1;1;0;OUT;2019-10-03T10:36:52.507Z;"476,""Aclufl.org"",""http://aclufl.org http://www.aclufl.org https://aclufl.org https://www.aclufl.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:52.507Z"""
485;Accesstrips.com;http://accesstrips.com http://www.accesstrips.com https://accesstrips.com https://www.accesstrips.com;1;1;0;OUT;2019-10-03T10:36:50.920Z;"485,""Accesstrips.com"",""http://accesstrips.com http://www.accesstrips.com https://accesstrips.com https://www.accesstrips.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:50.920Z"""
487;Havana-Club.com;http://havana-club.com http://www.havana-club.com https://havana-club.com https://www.havana-club.com;1;2;0;OUT;2019-10-03T10:48:17.237Z;"487,""Havana-Club.com"",""http://havana-club.com http://www.havana-club.com https://havana-club.com https://www.havana-club.com"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:48:17.237Z"""
563;Africanfilmny.org;http://africanfilmny.org http://www.africanfilmny.org https://africanfilmny.org https://www.africanfilmny.org;1;1;0;OUT;2019-10-03T10:37:11.093Z;"563,""Africanfilmny.org"",""http://africanfilmny.org http://www.africanfilmny.org https://africanfilmny.org https://www.africanfilmny.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:11.093Z"""
564;Africultures.com;http://africultures.com http://www.africultures.com https://africultures.com https://www.africultures.com;1;3;0;OUT;2019-10-03T10:37:15.614Z;"564,""Africultures.com"",""http://africultures.com http://www.africultures.com https://africultures.com https://www.africultures.com"",""1"",""3"",""0"",""OUT"",""2019-10-03T10:37:15.614Z"""
573;Afrocuba.org;http://afrocuba.org http://www.afrocuba.org https://afrocuba.org https://www.afrocuba.org;1;4;0;OUT;2019-10-03T10:37:16.589Z;"573,""Afrocuba.org"",""http://afrocuba.org http://www.afrocuba.org https://afrocuba.org https://www.afrocuba.org"",""1"",""4"",""0"",""OUT"",""2019-10-03T10:37:16.589Z"""
598;1Click2Cuba.com;http://1click2cuba.com http://www.1click2cuba.com https://1click2cuba.com https://www.1click2cuba.com;1;1;0;OUT;2019-10-03T10:36:39.350Z;"598,""1Click2Cuba.com"",""http://1click2cuba.com http://www.1click2cuba.com https://1click2cuba.com https://www.1click2cuba.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:39.350Z"""
618;Admin.ch;http://admin.ch http://www.admin.ch https://admin.ch https://www.admin.ch;1;1;0;OUT;2019-10-03T10:37:00.353Z;"618,""Admin.ch"",""http://admin.ch http://www.admin.ch https://admin.ch https://www.admin.ch"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:00.353Z"""
625;Afrofeminista.com;http://afrofeminista.com http://www.afrofeminista.com https://afrofeminista.com https://www.afrofeminista.com;1;1;0;OUT;2019-10-03T10:37:21.971Z;"625,""Afrofeminista.com"",""http://afrofeminista.com http://www.afrofeminista.com https://afrofeminista.com https://www.afrofeminista.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:21.971Z"""
651;Adital.com.br;http://adital.com.br http://www.adital.com.br https://adital.com.br https://www.adital.com.br;1;3;0;OUT;2019-10-03T10:36:59.775Z;"651,""Adital.com.br"",""http://adital.com.br http://www.adital.com.br https://adital.com.br https://www.adital.com.br"",""1"",""3"",""0"",""OUT"",""2019-10-03T10:36:59.775Z"""
693;123Rf.com;http://123rf.com http://www.123rf.com https://123rf.com https://www.123rf.com;1;1;0;OUT;2019-10-03T10:36:31.128Z;"693,""123Rf.com"",""http://123rf.com http://www.123rf.com https://123rf.com https://www.123rf.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:31.128Z"""
695;Academiahistoria.cu;http://academiahistoria.cu http://www.academiahistoria.cu https://academiahistoria.cu https://www.academiahistoria.cu;1;1;0;OUT;2019-10-03T10:36:50.374Z;"695,""Academiahistoria.cu"",""http://academiahistoria.cu http://www.academiahistoria.cu https://academiahistoria.cu https://www.academiahistoria.cu"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:50.374Z"""
715;20Minutos.es;http://20minutos.es http://www.20minutos.es https://20minutos.es https://www.20minutos.es;1;1;0;OUT;2019-10-03T10:36:39.955Z;"715,""20Minutos.es"",""http://20minutos.es http://www.20minutos.es https://20minutos.es https://www.20minutos.es"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:39.955Z"""
779;Africana.com;http://africana.com http://www.africana.com https://africana.com https://www.africana.com;1;3;0;OUT;2019-10-03T10:37:08.965Z;"779,""Africana.com"",""http://africana.com http://www.africana.com https://africana.com https://www.africana.com"",""1"",""3"",""0"",""OUT"",""2019-10-03T10:37:08.965Z"""
780;Africanexponent.com;http://africanexponent.com http://www.africanexponent.com https://africanexponent.com https://www.africanexponent.com;1;1;0;OUT;2019-10-03T10:37:10.548Z;"780,""Africanexponent.com"",""http://africanexponent.com http://www.africanexponent.com https://africanexponent.com https://www.africanexponent.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:10.548Z"""
804;Abpn.org.br;http://abpn.org.br http://www.abpn.org.br https://abpn.org.br https://www.abpn.org.br;1;1;0;OUT;2019-10-03T10:36:47.613Z;"804,""Abpn.org.br"",""http://abpn.org.br http://www.abpn.org.br https://abpn.org.br https://www.abpn.org.br"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:47.613Z"""
745;Africasacountry.com;http://africasacountry.com http://www.africasacountry.com https://africasacountry.com https://www.africasacountry.com;1;1;0;OUT;2019-10-03T10:37:12.923Z;"745,""Africasacountry.com"",""http://africasacountry.com http://www.africasacountry.com https://africasacountry.com https://www.africasacountry.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:12.923Z"""
760;Abpnrevista.org.br;http://abpnrevista.org.br http://www.abpnrevista.org.br https://abpnrevista.org.br https://www.abpnrevista.org.br;1;1;0;OUT;2019-10-03T10:36:48.226Z;"760,""Abpnrevista.org.br"",""http://abpnrevista.org.br http://www.abpnrevista.org.br https://abpnrevista.org.br https://www.abpnrevista.org.br"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:48.226Z"""
844;Afirma.inf.br;http://afirma.inf.br http://www.afirma.inf.br https://afirma.inf.br https://www.afirma.inf.br;1;1;0;OUT;2019-10-03T10:37:03.369Z;"844,""Afirma.inf.br"",""http://afirma.inf.br http://www.afirma.inf.br https://afirma.inf.br https://www.afirma.inf.br"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:03.369Z"""
908;Ache-Events.com;http://ache-events.com http://www.ache-events.com https://ache-events.com https://www.ache-events.com;1;1;0;OUT;2019-10-03T10:36:51.752Z;"908,""Ache-Events.com"",""http://ache-events.com http://www.ache-events.com https://ache-events.com https://www.ache-events.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:51.752Z"""
952;Afrikan.net;http://afrikan.net http://www.afrikan.net https://afrikan.net https://www.afrikan.net;1;1;0;OUT;2019-10-03T10:37:16.125Z;"952,""Afrikan.net"",""http://afrikan.net http://www.afrikan.net https://afrikan.net https://www.afrikan.net"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:16.125Z"""
986;Africmania.com;http://africmania.com http://www.africmania.com https://africmania.com https://www.africmania.com;1;1;0;OUT;2019-10-03T10:37:14.162Z;"986,""Africmania.com"",""http://africmania.com http://www.africmania.com https://africmania.com https://www.africmania.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:14.162Z"""
988;Africanewswire.com;http://africanewswire.com http://www.africanewswire.com https://africanewswire.com https://www.africanewswire.com;1;1;0;OUT;2019-10-03T10:37:10.015Z;"988,""Africanewswire.com"",""http://africanewswire.com http://www.africanewswire.com https://africanewswire.com https://www.africanewswire.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:10.015Z"""
996;Africanperspective.com;http://africanperspective.com http://www.africanperspective.com https://africanperspective.com https://www.africanperspective.com;1;1;0;OUT;2019-10-03T10:37:12.478Z;"996,""Africanperspective.com"",""http://africanperspective.com http://www.africanperspective.com https://africanperspective.com https://www.africanperspective.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:12.478Z"""
1116;148.201.94.3 :8991;http://148.201.94.3:8991 https://148.201.94.3:8991;1;1;0;OUT;2019-10-03T10:36:33.315Z;"1116,""148.201.94.3 :8991"",""http://148.201.94.3:8991 https://148.201.94.3:8991"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:33.315Z"""
1162;Abeokuta.org;http://abeokuta.org http://www.abeokuta.org https://abeokuta.org https://www.abeokuta.org;1;1;0;OUT;2019-10-03T10:36:44.616Z;"1162,""Abeokuta.org"",""http://abeokuta.org http://www.abeokuta.org https://abeokuta.org https://www.abeokuta.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:44.616Z"""
1222;afroideologi.Wordpress.com;http://afroideologi.wordpress.com http://www.afroideologi.wordpress.com https://afroideologi.wordpress.com https://www.afroideologi.wordpress.com;1;3;0;OUT;2019-10-03T10:37:23.054Z;"1222,""afroideologi.Wordpress.com"",""http://afroideologi.wordpress.com http://www.afroideologi.wordpress.com https://afroideologi.wordpress.com https://www.afroideologi.wordpress.com"",""1"",""3"",""0"",""OUT"",""2019-10-03T10:37:23.054Z"""
1225;Abn.info.ve;http://abn.info.ve http://www.abn.info.ve https://abn.info.ve https://www.abn.info.ve;1;2;0;OUT;2019-10-03T10:36:47.122Z;"1225,""Abn.info.ve"",""http://abn.info.ve http://www.abn.info.ve https://abn.info.ve https://www.abn.info.ve"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:36:47.122Z"""
1263;Afj-Ny.org;http://afj-ny.org http://www.afj-ny.org https://afj-ny.org https://www.afj-ny.org;1;1;0;OUT;2019-10-03T10:37:04.998Z;"1263,""Afj-Ny.org"",""http://afj-ny.org http://www.afj-ny.org https://afj-ny.org https://www.afj-ny.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:04.998Z"""
1289;Africakabisa.org;http://africakabisa.org http://www.africakabisa.org https://africakabisa.org https://www.africakabisa.org;1;1;0;OUT;2019-10-03T10:37:06.066Z;"1289,""Africakabisa.org"",""http://africakabisa.org http://www.africakabisa.org https://africakabisa.org https://www.africakabisa.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:06.066Z"""
1292;67.210.123.25;http://67.210.123.25 https://67.210.123.25;1;1;0;OUT;2019-10-03T10:36:42.858Z;"1292,""67.210.123.25"",""http://67.210.123.25 https://67.210.123.25"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:42.858Z"""
1319;Acostadanza.com;http://acostadanza.com http://www.acostadanza.com https://acostadanza.com https://www.acostadanza.com;1;4;0;OUT;2019-10-03T10:36:55.133Z;"1319,""Acostadanza.com"",""http://acostadanza.com http://www.acostadanza.com https://acostadanza.com https://www.acostadanza.com"",""1"",""4"",""0"",""OUT"",""2019-10-03T10:36:55.133Z"""
1378;Abpsi.org;http://abpsi.org http://www.abpsi.org https://abpsi.org https://www.abpsi.org;1;1;0;OUT;2019-10-03T10:36:49.807Z;"1378,""Abpsi.org"",""http://abpsi.org http://www.abpsi.org https://abpsi.org https://www.abpsi.org"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:49.807Z"""
1483;Abcguionistas.com;http://abcguionistas.com http://www.abcguionistas.com https://abcguionistas.com https://www.abcguionistas.com;1;1;0;OUT;2019-10-03T10:36:43.935Z;"1483,""Abcguionistas.com"",""http://abcguionistas.com http://www.abcguionistas.com https://abcguionistas.com https://www.abcguionistas.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:43.935Z"""
1490;Actaliteraria.blogspot.com;http://actaliteraria.blogspot.com http://www.actaliteraria.blogspot.com https://actaliteraria.blogspot.com https://www.actaliteraria.blogspot.com;1;1;0;OUT;2019-10-03T10:36:56.347Z;"1490,""Actaliteraria.blogspot.com"",""http://actaliteraria.blogspot.com http://www.actaliteraria.blogspot.com https://actaliteraria.blogspot.com https://www.actaliteraria.blogspot.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:56.347Z"""
1512;Activecalendar.com;http://activecalendar.com http://www.activecalendar.com https://activecalendar.com https://www.activecalendar.com;1;1;0;OUT;2019-10-03T10:36:56.920Z;"1512,""Activecalendar.com"",""http://activecalendar.com http://www.activecalendar.com https://activecalendar.com https://www.activecalendar.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:36:56.920Z"""
1514;Adventuredivas.com;http://adventuredivas.com http://www.adventuredivas.com https://adventuredivas.com https://www.adventuredivas.com;1;2;0;OUT;2019-10-03T10:37:02.862Z;"1514,""Adventuredivas.com"",""http://adventuredivas.com http://www.adventuredivas.com https://adventuredivas.com https://www.adventuredivas.com"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:37:02.862Z"""
1551;500Px.com;http://500px.com http://www.500px.com https://500px.com https://www.500px.com;1;2;0;OUT;2019-10-03T10:36:42.237Z;"1551,""500Px.com"",""http://500px.com http://www.500px.com https://500px.com https://www.500px.com"",""1"",""2"",""0"",""OUT"",""2019-10-03T10:36:42.237Z"""
1553;adribosch.Wordpress.com;http://adribosch.wordpress.com http://www.adribosch.wordpress.com https://adribosch.wordpress.com https://www.adribosch.wordpress.com;1;1;0;OUT;2019-10-03T10:37:00.918Z;"1553,""adribosch.Wordpress.com"",""http://adribosch.wordpress.com http://www.adribosch.wordpress.com https://adribosch.wordpress.com https://www.adribosch.wordpress.com"",""1"",""1"",""0"",""OUT"",""2019-10-03T10:37:00.918Z"""
1636;afrocubanas.files.Wordpress.com;http://afrocubanas.files.wordpress.com http://www.afrocubanas.files.wordpress.com https://afrocubanas.files.wordpress.com https://www.afrocubanas.files.wordpress.com;1;48;0;OUT;2019-10-03T10:37:17.166Z;"1636,""afrocubanas.files.Wordpress.com"",""http://afrocubanas.files.wordpress.com http://www.afrocubanas.files.wordpress.com https://afrocubanas.files.wordpress.com https://www.afrocubanas.files.wordpress.com"",""1"",""48"",""0"",""OUT"",""2019-10-03T10:37:17.166Z"""
1642;Afribuku.com;http://afribuku.com http://www.afribuku.com https://afribuku.com https://www.afribuku.com;1;4;0;OUT;2019-10-03T10:37:05.566Z;"1642,""Afribuku.com"",""http://afribuku.com http://www.afribuku.com https://afribuku.com https://www.afribuku.com"",""1"",""4"",""0"",""OUT"",""2019-10-03T10:37:05.566Z"""
1;Afrocubaweb.com;http://afrocubaweb.com http://www.afrocubaweb.com https://afrocubaweb.com https://www.afrocubaweb.com;2;2645;174;OUT;2019-10-03T10:06:24.756Z;"1,""Afrocubaweb.com"",""http://afrocubaweb.com http://www.afrocubaweb.com https://afrocubaweb.com https://www.afrocubaweb.com"",""2"",""2645"",""174"",""OUT"",""2019-10-03T10:06:24.756Z"""
891;Habanapromotions.com;http://habanapromotions.com http://www.habanapromotions.com https://habanapromotions.com https://www.habanapromotions.com;1;1;0;UNDECIDED;2019-10-03T10:48:05.654Z;"891,""Habanapromotions.com"",""http://habanapromotions.com http://www.habanapromotions.com https://habanapromotions.com https://www.habanapromotions.com"",""1"",""1"",""0"",""UNDECIDED"",""2019-10-03T10:48:05.654Z"""
992;Havananewyork.com;http://havananewyork.com http://www.havananewyork.com https://havananewyork.com https://www.havananewyork.com;1;1;0;UNDECIDED;2019-10-03T10:48:25.644Z;"992,""Havananewyork.com"",""http://havananewyork.com http://www.havananewyork.com https://havananewyork.com https://www.havananewyork.com"",""1"",""1"",""0"",""UNDECIDED"",""2019-10-03T10:48:25.644Z"""
6;Wordpress.com;http://wordpress.com http://www.wordpress.com https://wordpress.com https://www.wordpress.com;3;4;0;DISCOVERED;2019-10-03T09:24:50.136Z;"6,""Wordpress.com"",""http://wordpress.com http://www.wordpress.com https://wordpress.com https://www.wordpress.com"",""3"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:24:50.136Z"""
7;Wordpress.org;http://wordpress.org http://www.wordpress.org https://wordpress.org https://www.wordpress.org;2;2;0;DISCOVERED;2019-10-03T09:24:52.154Z;"7,""Wordpress.org"",""http://wordpress.org http://www.wordpress.org https://wordpress.org https://www.wordpress.org"",""2"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:24:52.154Z"""
8;Twitter.com /ayomidezuri;http://twitter.com/ayomidezuri http://www.twitter.com/ayomidezuri https://twitter.com/ayomidezuri https://www.twitter.com/ayomidezuri;1;1;0;DISCOVERED;2019-10-03T09:24:55.041Z;"8,""Twitter.com /ayomidezuri"",""http://twitter.com/ayomidezuri http://www.twitter.com/ayomidezuri https://twitter.com/ayomidezuri https://www.twitter.com/ayomidezuri"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.041Z"""
10;Calala.org;http://calala.org http://www.calala.org https://calala.org https://www.calala.org;1;1;0;DISCOVERED;2019-10-03T09:24:55.042Z;"10,""Calala.org"",""http://calala.org http://www.calala.org https://calala.org https://www.calala.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
11;Ko-Fi.com;http://ko-fi.com http://www.ko-fi.com https://ko-fi.com https://www.ko-fi.com;1;1;0;DISCOVERED;2019-10-03T09:24:55.042Z;"11,""Ko-Fi.com"",""http://ko-fi.com http://www.ko-fi.com https://ko-fi.com https://www.ko-fi.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
12;Latijaedicions.com;http://latijaedicions.com http://www.latijaedicions.com https://latijaedicions.com https://www.latijaedicions.com;1;1;0;DISCOVERED;2019-10-03T09:24:55.042Z;"12,""Latijaedicions.com"",""http://latijaedicions.com http://www.latijaedicions.com https://latijaedicions.com https://www.latijaedicions.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
14;Linkedin.com /.../share;http://linkedin.com/cws/share http://www.linkedin.com/cws/share https://linkedin.com/cws/share https://www.linkedin.com/cws/share;2;103;0;DISCOVERED;2019-10-03T09:24:55.042Z;"14,""Linkedin.com /.../share"",""http://linkedin.com/cws/share http://www.linkedin.com/cws/share https://linkedin.com/cws/share https://www.linkedin.com/cws/share"",""2"",""103"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
15;Automattic.com;http://automattic.com http://www.automattic.com https://automattic.com https://www.automattic.com;2;2;0;DISCOVERED;2019-10-03T09:24:55.042Z;"15,""Automattic.com"",""http://automattic.com http://www.automattic.com https://automattic.com https://www.automattic.com"",""2"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
16;Akismet.com;http://akismet.com http://www.akismet.com https://akismet.com https://www.akismet.com;1;1;0;DISCOVERED;2019-10-03T09:24:55.042Z;"16,""Akismet.com"",""http://akismet.com http://www.akismet.com https://akismet.com https://www.akismet.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:55.042Z"""
17;Amsterdamnews.com;http://amsterdamnews.com http://www.amsterdamnews.com https://amsterdamnews.com https://www.amsterdamnews.com;1;1;0;DISCOVERED;2019-10-03T09:24:59.120Z;"17,""Amsterdamnews.com"",""http://amsterdamnews.com http://www.amsterdamnews.com https://amsterdamnews.com https://www.amsterdamnews.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
19;Esquinarumbera.blogspot.com;http://esquinarumbera.blogspot.com http://www.esquinarumbera.blogspot.com https://esquinarumbera.blogspot.com https://www.esquinarumbera.blogspot.com;1;6;0;DISCOVERED;2019-10-03T09:24:59.120Z;"19,""Esquinarumbera.blogspot.com"",""http://esquinarumbera.blogspot.com http://www.esquinarumbera.blogspot.com https://esquinarumbera.blogspot.com https://www.esquinarumbera.blogspot.com"",""1"",""6"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
20;dialogardialogar.Wordpress.com;http://dialogardialogar.wordpress.com http://www.dialogardialogar.wordpress.com https://dialogardialogar.wordpress.com https://www.dialogardialogar.wordpress.com;1;1;0;DISCOVERED;2019-10-03T09:24:59.120Z;"20,""dialogardialogar.Wordpress.com"",""http://dialogardialogar.wordpress.com http://www.dialogardialogar.wordpress.com https://dialogardialogar.wordpress.com https://www.dialogardialogar.wordpress.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
21;Lahaine.org;http://lahaine.org http://www.lahaine.org https://lahaine.org https://www.lahaine.org;1;1;0;DISCOVERED;2019-10-03T09:24:59.120Z;"21,""Lahaine.org"",""http://lahaine.org http://www.lahaine.org https://lahaine.org https://www.lahaine.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
22;Proyecto-Orunmila.org;http://proyecto-orunmila.org http://www.proyecto-orunmila.org https://proyecto-orunmila.org https://www.proyecto-orunmila.org;1;26;0;DISCOVERED;2019-10-03T09:24:59.120Z;"22,""Proyecto-Orunmila.org"",""http://proyecto-orunmila.org http://www.proyecto-orunmila.org https://proyecto-orunmila.org https://www.proyecto-orunmila.org"",""1"",""26"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
23;Catholicvoiceoakland.org;http://catholicvoiceoakland.org http://www.catholicvoiceoakland.org https://catholicvoiceoakland.org https://www.catholicvoiceoakland.org;1;1;0;DISCOVERED;2019-10-03T09:24:59.120Z;"23,""Catholicvoiceoakland.org"",""http://catholicvoiceoakland.org http://www.catholicvoiceoakland.org https://catholicvoiceoakland.org https://www.catholicvoiceoakland.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:24:59.120Z"""
